date,JTSJOL_20100811,JTSJOL_20100908,JTSJOL_20101007,JTSJOL_20101109,JTSJOL_20101207,JTSJOL_20110111,JTSJOL_20110208,JTSJOL_20110311,JTSJOL_20110413,JTSJOL_20110511,JTSJOL_20110607,JTSJOL_20110712,JTSJOL_20110810,JTSJOL_20110907,JTSJOL_20111012,JTSJOL_20111108,JTSJOL_20111213,JTSJOL_20120110,JTSJOL_20120207,JTSJOL_20120313,JTSJOL_20120410,JTSJOL_20120508,JTSJOL_20120619,JTSJOL_20120710,JTSJOL_20120807,JTSJOL_20120911,JTSJOL_20121010,JTSJOL_20121106,JTSJOL_20121211,JTSJOL_20130110,JTSJOL_20130212,JTSJOL_20130312,JTSJOL_20130409,JTSJOL_20130507,JTSJOL_20130611,JTSJOL_20130709,JTSJOL_20130806,JTSJOL_20130910,JTSJOL_20131024,JTSJOL_20131122,JTSJOL_20131210,JTSJOL_20140117,JTSJOL_20140211,JTSJOL_20140311,JTSJOL_20140408,JTSJOL_20140509,JTSJOL_20140610,JTSJOL_20140708,JTSJOL_20140812,JTSJOL_20140909,JTSJOL_20141007,JTSJOL_20141113,JTSJOL_20141209,JTSJOL_20150113,JTSJOL_20150210,JTSJOL_20150310,JTSJOL_20150407,JTSJOL_20150512,JTSJOL_20150609,JTSJOL_20150707,JTSJOL_20150812,JTSJOL_20150909,JTSJOL_20151016,JTSJOL_20151112,JTSJOL_20151208,JTSJOL_20160112,JTSJOL_20160209,JTSJOL_20160317,JTSJOL_20160405,JTSJOL_20160510,JTSJOL_20160608,JTSJOL_20160712,JTSJOL_20160810,JTSJOL_20160907,JTSJOL_20161012,JTSJOL_20161108,JTSJOL_20161207,JTSJOL_20170110,JTSJOL_20170207,JTSJOL_20170316,JTSJOL_20170411,JTSJOL_20170509,JTSJOL_20170606,JTSJOL_20170711,JTSJOL_20170808,JTSJOL_20170912,JTSJOL_20171011,JTSJOL_20171107,JTSJOL_20171211,JTSJOL_20180109,JTSJOL_20180206,JTSJOL_20180316,JTSJOL_20180413,JTSJOL_20180508,JTSJOL_20180605,JTSJOL_20180710,JTSJOL_20180807,JTSJOL_20180911,JTSJOL_20181016,JTSJOL_20181106,JTSJOL_20181210,JTSJOL_20190108,JTSJOL_20190212,JTSJOL_20190315,JTSJOL_20190409,JTSJOL_20190507,JTSJOL_20190610,JTSJOL_20190709,JTSJOL_20190806,JTSJOL_20190910,JTSJOL_20191009,JTSJOL_20191105,JTSJOL_20191217,JTSJOL_20200117,JTSJOL_20200211,JTSJOL_20200317,JTSJOL_20200407,JTSJOL_20200515,JTSJOL_20200609,JTSJOL_20200707,JTSJOL_20200810,JTSJOL_20200909,JTSJOL_20201006,JTSJOL_20201110,JTSJOL_20201209,JTSJOL_20210112,JTSJOL_20210209,JTSJOL_20210311,JTSJOL_20210406,JTSJOL_20210511,JTSJOL_20210608,JTSJOL_20210707,JTSJOL_20210809,JTSJOL_20210908,JTSJOL_20211012,JTSJOL_20211112,JTSJOL_20211208,JTSJOL_20220104,JTSJOL_20220201,JTSJOL_20220309,JTSJOL_20220329,JTSJOL_20220503,JTSJOL_20220601,JTSJOL_20220706,JTSJOL_20220802,JTSJOL_20220830,JTSJOL_20221004,JTSJOL_20221101,JTSJOL_20221130,JTSJOL_20230104,JTSJOL_20230201,JTSJOL_20230308,JTSJOL_20230404,JTSJOL_20230502,JTSJOL_20230531,JTSJOL_20230706,JTSJOL_20230801,JTSJOL_20230829,JTSJOL_20231003,JTSJOL_20231101,JTSJOL_20231205,JTSJOL_20240103,JTSJOL_20240130,JTSJOL_20240306,JTSJOL_20240402,JTSJOL_20240501,JTSJOL_20240604,JTSJOL_20240702,JTSJOL_20240730,JTSJOL_20240904,JTSJOL_20241001,JTSJOL_20241029,JTSJOL_20241203,JTSJOL_20250107,JTSJOL_20250204,JTSJOL_20250311,JTSJOL_20250401,JTSJOL_20250429,JTSJOL_20250603,JTSJOL_20250701,JTSJOL_20250729,JTSJOL_20250903,JTSJOL_20250930,JTSJOL_20251209,JTSJOL_20260107,JTSJOL_20260205,JTSJOL_20260313,JTSJOL_20260331,JTSJOL_20260505,JTSJOL_20260602,JTSJOL_20260630,JTSJOL_20260804,JTSJOL_20260901
2001-10-01,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3583.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3594.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3729.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0,3707.0
2001-11-01,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3670.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3538.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3545.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3387.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3649.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0,3775.0
2001-12-01,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3621.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3559.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3586.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3385.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3523.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0,3677.0
2002-01-01,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3702.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3572.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3587.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3759.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3782.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0,3699.0
2002-02-01,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3505.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3370.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3372.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3377.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0,3436.0
2002-03-01,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3687.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3560.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3605.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3551.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3573.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0,3612.0
2002-04-01,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3485.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3373.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3357.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3472.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3576.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0,3471.0
2002-05-01,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3614.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3482.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3525.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3596.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3508.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0,3457.0
2002-06-01,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3251.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3325.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3365.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0,3412.0
2002-07-01,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3466.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3403.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3343.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3411.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0,3367.0
2002-08-01,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3506.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3415.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3462.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3490.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3531.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0,3517.0
2002-09-01,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3371.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3319.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3308.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3290.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0,3301.0
